word,gender,log_tasa_freq,log_subt_freq,log_kidbook_freq,valence,arousal,concreteness,adult_aoa
poem,4,5.58724865840025,2.8432,2.995732273553991,6.62,4.15,4.03,6.89
point,2.923076923076923,7.9441374911141125,4.0815,2.6390573296152584,5.45,3.86,3.39,4.55
pointed,3.076923076923077,6.90975328164481,2.5888,2.4849066497880004,NA,NA,3.57,NA
poked,2.5,4.543294782270004,1.8325,2.302585092994046,NA,NA,3.8,NA
poky,2.9285714285714284,NA,0.7782,2.4849066497880004,NA,NA,NA,7.31
pole,2.357142857142857,6.52649485957079,2.8082,3.9318256327243257,5.6,3.05,4.66,5.63
policemen,1.3846153846153846,4.290459441148391,2.2967,2.4849066497880004,NA,NA,NA,NA
politely,4.076923076923077,4.3694478524670215,1.9445,2.302585092994046,NA,NA,2,NA
Polly,4.647058823529412,NA,2.5289,NA,NA,NA,NA,NA
pond,3.357142857142857,6.495265555937008,2.5105,3.4965075614664802,6.32,2.32,4.9,5.16
pony,4.066666666666666,5.91350300563827,2.617,1.791759469228055,6.71,4.29,4.9,5.39
poodle,4.083333333333333,2.995732273553991,2.1644,1.9459101490553132,6.1,3.6,4.89,6.53
Pooh,2.9,NA,2.3874,NA,NA,NA,NA,NA
Pookie,3.5,NA,NA,NA,NA,NA,NA,NA
poor,2.8,7.7284157798410416,3.8185,4.219507705176107,3.67,4.67,2.7,6.11
pop,3.3125,5.159055299214529,NA,3.4011973816621555,6.05,4.45,4.22,4.48
popped,3.0714285714285716,4.543294782270004,2.6075,2.302585092994046,NA,NA,NA,NA
porch,3,6.056784013228625,2.692,2.3978952727983707,6.4,3.36,4.92,5.4
porridge,3.2,2.995732273553991,1.6335,2.0794415416798357,5,3.33,4.89,6.35
possibly,3.3076923076923075,5.8998973535824915,3.3971,1.9459101490553132,NA,NA,1.74,NA
pot,3.8,6.284134161070802,3.0607,3.5553480614894135,5.81,4,4.81,5.95
potatoes,3,5.929589143389895,2.7536,2.1972245773362196,6.11,2.95,NA,NA
pots,3.357142857142857,5.2832037287379885,2.2601,2.4849066497880004,NA,NA,NA,NA
pouch,3.2142857142857144,4.499809670330265,1.9445,1.6094379124341003,5.33,2.44,4.5,6.56
poured,3.357142857142857,5.983936280687191,2.3483,1.9459101490553132,NA,NA,NA,NA
powder,3.923076923076923,5.541263545158426,2.9133,1.9459101490553132,5.26,2.77,4.76,5.06
practice,2.9411764705882355,6.900730664045173,3.3675,2.1972245773362196,5.72,2.5,2.52,6.24
practicing,3.1333333333333333,4.727387818712341,2.7033,1.791759469228055,NA,NA,NA,NA
prairie,3.0833333333333335,5.545177444479562,2.1584,1.6094379124341003,5.33,2.41,4.8,6.5
pray,3.2857142857142856,4.653960350157523,3.2667,2.3978952727983707,6.57,3.25,3.21,5.79
prayers,3.357142857142857,4.31748811353631,2.6866,1.6094379124341003,NA,NA,NA,NA
present,3.1428571428571432,7.478169694159785,3.6593,2.833213344056216,6.85,4.82,3.39,4.83
press,3.2142857142857144,6.1092475827643655,3.4873,2.0794415416798357,5.39,2.8,3.9,6.4
pressed,2.7333333333333334,5.993961427306569,2.4742,2.0794415416798357,NA,NA,NA,NA
pretended,3.230769230769231,4.718498871295094,2.3874,1.9459101490553132,NA,NA,1.65,NA
prettiest,4.769230769230769,3.091042453358316,2.4669,1.9459101490553132,NA,NA,NA,NA
pretty,4.714285714285714,7.192182058713246,4.3011,4.23410650459726,7.7,5.5,2.4,4.09
prince,1.2307692307692308,6.369900982828227,NA,2.833213344056216,5.44,5.15,4.44,5.26
princess,4.928571428571429,5.720311776607412,3.3054,3.6109179126442243,7.64,5.42,4.72,3.95
principal,2.142857142857143,5.717027701406222,2.8463,2.4849066497880004,5.3,4.3,3.46,5.58
private,3.142857142857143,6.536691597591305,3.5883,1.791759469228055,5.44,3.62,2.72,6.16
probably,3.0714285714285716,8.014004994779459,4.1561,3.295836866004329,NA,NA,1.73,NA
problem,2.7857142857142856,7.87587915949631,4.2262,2.1972245773362196,3.52,4.81,2.68,6.06
promised,3.4615384615384617,6.169610732491456,3.5011,2.4849066497880004,NA,NA,NA,NA
proper,3.4705882352941178,6.612041034833092,3.1106,2.302585092994046,5.68,2.85,1.78,7.63
protect,2.2666666666666666,6.756932389247553,3.5544,2.3978952727983707,6.83,3.7,2.86,6.79
proud,2.7857142857142856,6.440946540632921,3.63,3.1780538303479458,7,5.55,2.07,5.44
proudly,2.3333333333333335,4.948759890378168,2.2455,2.8903717578961645,NA,NA,1.9,NA
prove,2.4285714285714284,6.093569770045136,3.5552,2.0794415416798357,6,3.25,1.83,7.84
public,3.2142857142857144,7.416979621381154,3.5594,1.791759469228055,5.33,3.35,2.57,8.47
pudding,3.2666666666666666,3.9512437185814275,2.4983,2.4849066497880004,6.72,3.8,4.9,4.79
puff,3.230769230769231,4.248495242049359,2.3579,2.1972245773362196,5.45,3.43,3.48,6.44
pull,2.4,6.940222469119639,3.8733,3.332204510175204,5.59,4.1,3.97,4.79
pulled,2.8,7.570443252057374,3.396,4.219507705176107,NA,NA,NA,NA
pumped,2.4615384615384617,4.836281906951478,2.2041,1.791759469228055,NA,NA,NA,NA
pumpkin,3.5,4.143134726391533,2.7435,1.6094379124341003,7,3.43,4.9,4.78
pup,3,4.219507705176107,2.2175,2.5649493574615367,7.53,4.5,4.61,5.11
puppies,3.5,4.634728988229636,2.4456,3.1354942159291497,NA,NA,NA,NA
puppy,3.2142857142857144,5.6240175061873385,2.7672,3.332204510175204,7.85,5.84,4.78,3.28
purple,4.3,5.5254529391317835,2.7993,3.5553480614894135,5.6,4.05,4.04,3.6
purse,4.6923076923076925,4.59511985013459,3.0039,2.4849066497880004,5.95,3.21,4.9,5.53
pushed,2.3333333333333335,7.052721049232323,3.0195,3.58351893845611,NA,NA,NA,NA
put,3.125,9.153875834995056,4.6258,5.43372200355424,5.09,3.86,2.5,3.72
quack,3,2.8903717578961645,2.3747,3.6375861597263857,NA,NA,3.93,5.25
quarters,2.9285714285714284,5.2574953720277815,2.9165,2.3978952727983707,NA,NA,4.57,6.32
queen,4.928571428571429,6.481577129276431,3.4456,3.367295829986474,6.52,5.05,4.45,4.42
question,3.230769230769231,7.5953872788539725,4.0051,2.6390573296152584,6.36,3.67,3.36,6.16
quick,2.7142857142857144,6.71901315438526,3.7437,3.5263605246161616,6.08,5.16,2.89,5.89
quickly,2.8,7.87587915949631,3.4597,4.1588830833596715,NA,NA,2.36,6.32
quiet,3.5833333333333335,7.240649694255466,3.7766,4.04305126783455,6.47,1.95,2.76,4.15
quietly,3.769230769230769,6.413458957167357,2.7993,3.367295829986474,NA,NA,3,NA
quite,3.5714285714285716,7.898411092811599,4.0142,4.634728988229636,NA,NA,1.72,7.44
rabbit,3.1538461538461537,6.82001636467413,3.029,4.983606621708336,7.21,3.98,4.93,3.94
raccoon,2.764705882352941,4.9344739331306915,1.8692,1.9459101490553132,5.85,5.16,4.67,6.79
raced,2.5625,5.5093883366279774,1.8325,2.833213344056216,NA,NA,NA,NA
rag,3.066666666666667,3.8066624897703196,2.3892,2.302585092994046,4.21,2.65,4.67,5.22
railroad,1.8333333333333333,6.1675164908883415,2.8028,2.1972245773362196,5.68,3.95,5,6.06
rain,3.857142857142857,7.694392802629421,3.3971,4.465908118654584,6.58,3.29,4.97,3.6
rained,3.466666666666667,4.727387818712341,2.143,2.9444389791664403,NA,NA,NA,NA
rainy,3,4.983606621708336,2.29,2.302585092994046,5.55,4.33,4.32,4
raised,3.0714285714285716,7.130098510125578,3.1183,2.8903717578961645,NA,NA,2.86,NA
rake,2.2142857142857144,3.8501476017100584,2.1847,1.791759469228055,4.75,4.22,4.84,5.32
ram,2,2.8903717578961645,2.5172,1.9459101490553132,4.37,4.5,4.55,8.32
ran,2.6666666666666665,8.256866848974312,3.6332,5.0369526024136295,NA,NA,3.82,NA
raspberry,3.6153846153846154,2.1972245773362196,1.9868,1.6094379124341003,7.3,3.71,4.93,5.33
rat,2.1538461538461537,5.472270673671475,3.2212,2.302585092994046,3.21,5.9,4.85,5.11
rather,2.9,7.731930721948486,3.7654,3.4011973816621555,NA,NA,1.48,6.94
rattle,2.7857142857142856,4.02535169073515,2.238,2.4849066497880004,4.47,4.48,4.07,4.5
raven,2.7142857142857144,3.2188758248682006,NA,1.791759469228055,5.11,4.33,4.86,8.56
reach,3,7.362645270417825,3.463,3.258096538021482,5.78,3.35,3.7,4.89
reached,2.75,7.68662133494462,3.1011,3.9889840465642745,NA,NA,NA,NA
read,3.4,8.693999567522082,4.09,4.584967478670572,6.73,3.7,3.56,4.11
ready,3.142857142857143,7.880048200971577,4.2962,4.174387269895637,6.64,3.9,2.07,5.53
real,2.923076923076923,7.818832443803404,4.3538,3.6635616461296463,7.09,4.05,2.5,4.95
realized,3.357142857142857,6.5638555265321274,3.2636,2.5649493574615367,NA,NA,NA,NA
really,3.3333333333333335,8.385716828627851,4.8837,5.081404364984463,NA,NA,1.44,5.94
recess,3,4.0943445622221,2.2529,1.9459101490553132,6.57,4.15,3.07,6.33
red,2.857142857142857,8.323608442343572,3.8781,5.267858159063328,5.67,5.02,4.24,3.68
redbreast,3.6923076923076925,NA,0.8451,1.791759469228055,NA,NA,NA,8.69
remember,3.857142857142857,7.994969522697877,4.442,3.8918202981106265,6.5,3.14,2.41,5.63
remind,3,4.844187086458591,3.2751,1.9459101490553132,4.81,4.2,2.19,8.15
replied,3,6.694562058521095,1.7782,2.9444389791664403,NA,NA,NA,NA
rescue,2.4,5.181783550292085,3.1129,3.044522437723423,7.04,5,3.17,7.17
rest,3.2142857142857144,7.963807953231451,4.0359,3.9889840465642745,7.86,2.29,3.03,4.22
retrieving,2.933333333333333,1.6094379124341003,1.3979,2.4849066497880004,NA,NA,NA,NA
returned,3.142857142857143,7.118826249062078,3.1017,2.8903717578961645,NA,NA,2.27,NA
rhinoceros,2.25,3.332204510175204,1.5911,1.9459101490553132,6,4.47,4.75,6
ribbons,4.428571428571429,4.248495242049359,2.1761,2.1972245773362196,NA,NA,NA,NA
rich,2.642857142857143,7.293697720601438,3.6129,2.302585092994046,6.83,6.81,2.79,6.32
rid,2.6,5.978885764901122,3.4847,2.0794415416798357,3.67,4.38,2.13,6.79
ride,2.5,7.217443431696533,3.8392,3.8918202981106265,6.27,5.1,3.75,4.67
ridiculous,3.230769230769231,4.48863636973214,3.4529,1.791759469228055,3.67,5.65,1.79,7
riding,3.1,6.366470447731438,3.213,2.9444389791664403,NA,NA,4.14,NA
right,3,9.27275163209758,5.3105,5.666426688112432,7.32,5,3.47,4.35
ring,4,6.590301048196686,3.675,3.4011973816621555,7.09,4.43,4.81,4.53
ringing,3.3076923076923075,4.867534450455582,2.9542,1.9459101490553132,NA,NA,3.86,NA
rings,4,5.652489180268651,3.1833,1.791759469228055,NA,NA,NA,NA
rise,2.9285714285714284,6.705639094860003,3.1461,2.0794415416798357,5.73,5.3,4.04,6.72
Rita,4.928571428571429,NA,3.0269,NA,NA,NA,NA,NA
river,2.9285714285714284,8.0040315078527,3.4518,3.295836866004329,6.72,4.22,4.89,4.9
road,2.142857142857143,7.764720544771477,3.7566,3.8918202981106265,5.59,3.81,4.75,4.55
roar,2.2142857142857144,5.424950017481403,2.3139,1.9459101490553132,5.37,6.15,3.81,4.79
roars,2,2.3978952727983707,1.9294,1.9459101490553132,NA,NA,NA,NA
robin,3.4,5.662960480135946,NA,5.303304908059076,6.63,2.64,4.61,6.69
rocked,2.7058823529411766,4.276666119016055,2.1614,2.4849066497880004,NA,NA,NA,NA
Rocket,1.7,NA,NA,NA,NA,NA,NA,NA
rocks,1.9230769230769231,7.210079628170788,3.0674,2.9444389791664403,NA,NA,NA,NA
rocky,1.6666666666666667,5.872117789475416,NA,2.6390573296152584,NA,NA,4.17,NA
Rocky,1.1333333333333333,NA,2.9074,NA,NA,NA,NA,NA
rode,2.6,6.400257445308821,2.7251,2.833213344056216,NA,NA,3.72,NA
roll,3.066666666666667,6.1092475827643655,3.5089,2.3978952727983707,5.72,3.9,4.16,4.47
rolled,2.7142857142857144,6.327936783729195,2.6365,3.332204510175204,NA,NA,3.64,NA
roller,2.5833333333333335,4.770684624465665,2.4683,1.9459101490553132,5.35,3.15,4.66,6.65
rolls,3.0076923076923077,5.099866427824199,2.6522,2.4849066497880004,NA,NA,NA,NA
roof,1.9285714285714286,6.7381524945959574,3.2598,2.302585092994046,4.48,3.4,4.79,5
room,2.9285714285714284,8.717354666338522,4.3506,4.584967478670572,5.55,3.1,4.79,4.22
rope,2.3125,6.618738983517219,3.0641,3.4011973816621555,5.05,4.58,4.93,5.44
rose,4.333333333333333,7.068172000388042,NA,3.091042453358316,7.11,2.8,4.9,6.11
rough,1.3571428571428572,6.320768294250582,3.2806,2.1972245773362196,3.68,5.43,3.83,6.21
round,3,7.562161631225652,3.5307,4.762173934797756,5.89,2.5,3.9,4.75
royal,3.066666666666667,5.8971538676367405,3.0741,2.3978952727983707,5.25,4.23,3.14,7.17
rubber,2.5384615384615383,6.302618975744905,2.8543,1.9459101490553132,4.37,4.14,4.86,7.62
Ruby,4.5,NA,2.7839,NA,NA,NA,NA,NA
rude,2.5384615384615383,4.23410650459726,3.0515,2.1972245773362196,2.04,4.7,2.52,7.11
rug,3.0714285714285716,5.159055299214529,2.7259,2.0794415416798357,5,3.24,4.79,4.61
rules,2.466666666666667,6.939253946041508,3.5364,2.772588722239781,NA,NA,NA,NA
run,2.7,8.212297138229768,4.2523,4.653960350157523,6.41,5.24,4.31,4.47
running,2.5,7.6511201757027,3.9061,4.07753744390572,6.53,5.52,4.27,NA
runs,2.923076923076923,6.461468176353717,3.2143,2.5649493574615367,NA,NA,NA,NA
rushed,2.8333333333333335,6.018593214496234,2.4298,3.2188758248682006,NA,NA,2,NA
rushing,2.4285714285714284,5.14166355650266,2.4886,1.9459101490553132,NA,NA,2.9,NA
Ryder,2,NA,1.8325,NA,NA,NA,NA,NA
sack,2.2142857142857144,5.293304824724492,2.8195,2.3978952727983707,5.11,4.24,4.84,5.83
sad,3.2666666666666666,6.692083742506628,3.5096,4.204692619390966,2.1,3.49,3.07,3.24
safe,3.230769230769231,7.0192966537150445,3.8636,3.4965075614664802,7.7,3.14,3.41,5.11
safely,3.1538461538461537,5.752572638825633,2.7536,2.3978952727983707,NA,NA,2.27,NA
said,3.142857142857143,10.773084920418098,4.7523,7.578145472419466,NA,NA,2.97,NA
sail,3,6.1070228877422545,2.8463,2.1972245773362196,6.84,3.74,4.59,6.47
sailor,1.7333333333333334,4.990432586778736,2.8014,2.3978952727983707,6.1,3.87,4.86,6.44
sake,3.25,5.187385805840755,3.5149,2.1972245773362196,5.28,3.2,2.74,8.74
Sal,1.4,NA,2.6031,NA,NA,NA,NA,NA
salad,3.9285714285714284,4.127134385045092,2.939,1.791759469228055,6.35,3.78,4.97,5.61
sale,3.5714285714285716,5.945420608606575,3.1126,2.302585092994046,6.23,6.05,3.37,6.76
Sally,4.8,NA,3.1313,NA,NA,NA,NA,NA
salt,2.7142857142857144,6.646390514847729,2.9983,2.772588722239781,6.05,4.53,4.89,5.05
Sam,2,NA,3.7981,NA,NA,NA,NA,NA
same,3.1,9.176680170483548,4.3279,3.9512437185814275,NA,NA,2.64,5.62
Sammy,2.6923076923076925,NA,2.8482,NA,NA,NA,NA,NA
sand,3,7.113956109566034,3.0154,3.332204510175204,6.16,3.43,5,4.63
sandwich,2.5,5.170483995038151,3.0488,3.367295829986474,7.18,4.94,4.9,4.79
sang,3.8,6.042632833682381,2.6232,3.9512437185814275,NA,NA,3.03,NA
Sarah,4.923076923076923,NA,3.3426,NA,NA,NA,NA,NA
sat,3,8.05356916913454,3.1644,4.897839799950911,NA,NA,3.88,NA
saturday,2.7857142857142856,6.212606095751519,NA,3.091042453358316,NA,NA,3.07,5.48
saved,2.9285714285714284,6.298949246855942,3.5513,2.4849066497880004,NA,NA,2.63,NA
saw,3.5,8.904086913938967,4.3123,5.19295685089021,4.16,4.18,4.46,5.36
say,3.3125,8.88016824790345,4.9224,5.556828061699537,5.91,4.43,2.58,3.42
saying,3.066666666666667,7.233455418621439,4.1725,4.110873864173311,NA,NA,2.58,4.95
says,3.125,7.938802248154481,4.2137,5.093750200806762,NA,NA,NA,NA
scarcely,3.0714285714285716,5.288267030694535,1.8513,1.9459101490553132,NA,NA,1.83,10.38
scared,3.857142857142857,6.1675164908883415,3.8328,3.2188758248682006,2.8,6.1,2.5,3.79
scary,2.857142857142857,4.477336814478207,3.1261,1.9459101490553132,3,5.35,3,4.26
school,3,8.943375541113124,4.2302,4.875197323201151,5.41,4.57,4.79,3.89
scrambled,3.230769230769231,4.718498871295094,2.5658,1.791759469228055,5.2,3.79,3.93,5.61
scratch,2.2142857142857144,4.997212273764115,2.9832,2.833213344056216,4.95,4.35,4.16,5.61
scratched,3.25,5.0238805208462765,2.3598,2.9444389791664403,NA,NA,NA,NA
screamed,3.5294117647058822,5.459585514144159,2.3945,2.3978952727983707,NA,NA,NA,NA
scrub,2.8,3.784189633918261,2.5038,1.791759469228055,4.53,3.95,3.86,8.7
sea,3.076923076923077,8.211754397375197,3.4847,3.8918202981106265,6.56,2.8,4.79,4.74
searched,2.6666666666666665,5.327876168789581,2.6096,2.3978952727983707,NA,NA,NA,NA
seat,3.0714285714285716,6.806829360392176,3.6041,2.9444389791664403,5.22,3,4.78,4.58
second,2.8,8.264363329731667,4.1618,3.6888794541139363,5.23,3.48,3.3,4.68
secret,3.9166666666666665,6.71901315438526,3.7471,3.044522437723423,5.33,4.14,2.19,5.39
see,2.9,9.893891658862682,5.1153,6.0844994130751715,6.27,3.9,3.21,3.06
seeds,3.2142857142857144,6.856461984594587,2.3598,2.9444389791664403,5.8,3.64,NA,NA
seek,2.9285714285714284,5.8522024797744745,2.9708,2.302585092994046,6.25,3.9,2.68,6.94
seem,3.2142857142857144,7.579678823090456,3.8532,3.044522437723423,5.45,3.24,1.75,6.74
seemed,3.1666666666666665,8.206037762778815,3.4422,3.871201010907891,NA,NA,NA,NA
seen,3.2857142857142856,8.388222810119277,4.293,4.477336814478207,NA,NA,2.96,NA
sell,2.7142857142857144,6.940222469119639,3.6727,2.772588722239781,5.33,4.19,3.35,7.05
send,3.0625,7.034387929915503,3.9624,2.70805020110221,6.18,3.43,2.7,5.68
sent,3,7.740229524763182,3.8475,3.784189633918261,NA,NA,2.6,NA
serve,3.2142857142857144,6.411818267709897,3.2869,1.791759469228055,5.36,3.7,3.78,7.17
served,3,6.175867270105761,3.0035,2.0794415416798357,NA,NA,NA,NA
service,2.769230769230769,7.104144092987527,3.6103,2.302585092994046,6.83,2.95,2.21,8
set,2.9,8.560252680876685,4.0721,3.8501476017100584,5.23,3.1,3.41,6
setting,3.258241758241758,6.4425401664681985,3.0414,2.0794415416798357,NA,NA,2.96,NA
settle,3.6153846153846154,6.07993319509559,3.3312,2.302585092994046,5.62,3.4,2.31,8.26
seven,2.8666666666666667,7.2254814727822945,3.7266,3.4011973816621555,4.9,3.8,3.72,5.36
several,3,8.374246182096304,3.2964,2.302585092994046,NA,NA,3,6.77
sew,4.071428571428571,4.127134385045092,2.4487,2.0794415416798357,5.67,4.35,3.93,6.05
shade,3.4285714285714284,5.7899601708972535,2.4843,2.1972245773362196,5.91,2.91,3.38,6.37
shake,3.1,5.811140992976701,3.3058,2.8903717578961645,4.59,5.2,4.07,5.26
shall,3.1333333333333333,7.4342573821331355,3.9751,4.736198448394496,5.86,3.52,2.33,8.42
shame,3,4.762173934797756,3.3265,1.791759469228055,2.62,5.4,2.24,6.55
shape,3.1538461538461537,7.243512974665482,3.1884,1.9459101490553132,5.41,3.6,3.14,4.47
shapes,3.176470588235294,5.777652323222656,1.9912,2.0794415416798357,NA,NA,NA,NA
share,3.6,6.898714534329988,3.5497,2.833213344056216,6.22,3.2,2.96,4.84
sharp,2.4,6.734591659972948,3.0842,2.4849066497880004,5.24,6,3.86,6.11
she,4.6,10.845348560521813,5.2796,7.3277805384216315,NA,NA,3.36,3.57
she'd,5,5.996452088619021,NA,NA,NA,NA,NA,NA
shed,2.2142857142857144,5.455321115357702,2.749,1.791759469228055,5.37,3.64,4.55,7.33
sheep,3.2666666666666666,6.805722553416985,2.8363,4.189654742026425,5.32,2.95,4.9,4.25
sheets,3.642857142857143,5.823045895483019,2.8041,1.791759469228055,NA,NA,NA,NA
shelf,2.8666666666666667,5.659482215759621,2.5514,2.5649493574615367,5.62,3.09,4.96,5.5
shell,3.3846153846153846,6.1675164908883415,2.8293,2.0794415416798357,6.05,3.23,4.8,5.22
shining,3.769230769230769,6.066108090103747,2.7007,2.302585092994046,5.84,3.89,3.39,7
shiny,4.214285714285714,5.697093486505405,2.601,3.091042453358316,6.68,4.45,3.33,4.32
ship,2.2142857142857144,7.472500744737558,3.7028,3.2188758248682006,6.14,3.94,4.87,5.33
shiver,3.5,3.6375861597263857,1.8976,2.302585092994046,3.61,4.65,3.88,7.5
shoe,2.8333333333333335,5.634789603169249,3.1906,3.6635616461296463,5.78,2.4,4.97,2.6
shoes,3.4,7.057897937411856,3.5778,3.9512437185814275,5.88,3.57,NA,NA
shook,2.9375,6.78105762593618,2.4829,3.6888794541139363,NA,NA,3.72,NA
shoot,1.8571428571428572,5.697093486505405,3.925,1.9459101490553132,3.5,6,3.97,5.53
shop,3.3125,6.994849985833071,3.4365,3.091042453358316,5.89,4.76,4.31,5.78
shopping,3.9285714285714284,5.736572297479192,3.185,2.0794415416798357,NA,NA,3.44,4.7
shore,3.076923076923077,6.630683385642372,NA,2.1972245773362196,NA,NA,4.79,6.93
short,3.4,7.9355873855892,3.6403,3.4657359027997265,5.67,2.62,3.61,4.32
shortcake,3.9411764705882355,NA,1.4314,1.791759469228055,6.89,4.14,4.41,6.79
shorts,3.2857142857142856,3.7376696182833684,2.6821,2.0794415416798357,5.95,4.23,4.82,3.95
shot,2.5297619047619047,6.704414354964107,4.0645,2.3978952727983707,2.82,6.48,4.44,5.84
should,2.642857142857143,9.10819689830748,4.7337,4.990432586778736,NA,NA,1.53,NA
shoulder,2.6666666666666665,6.601230118728877,3.1261,1.9459101490553132,5.1,2.96,4.93,4.5
shout,2,5.459585514144159,2.9243,3.1354942159291497,5,6.29,4.17,4.72
shouted,1.9285714285714286,6.994849985833071,2.0645,4.127134385045092,NA,NA,NA,NA
shovel,2.3,4.574710978503383,2.5441,2.772588722239781,4.8,3.5,4.97,6.28
shovels,2.0833333333333335,3.7376696182833684,1.8261,2.1972245773362196,NA,NA,NA,NA
show,3.375,8.329175442077402,4.3963,4.418840607796598,5.91,4.1,3.97,6.21
shower,3.0714285714285716,4.969813299576001,3.3218,2.3978952727983707,7.19,4.15,4.89,4.72
shows,3.284313725490196,7.6638772587034705,3.3259,1.791759469228055,NA,NA,NA,NA
shut,2.75,6.568077911411976,NA,3.6635616461296463,4.5,4.05,3.38,4.89
shy,4.071428571428571,5.0689042022202315,2.9722,2.4849066497880004,5.16,3.33,2.52,5.32
sick,3.1333333333333333,7.051855622955894,3.9262,3.295836866004329,2.29,4.67,2.97,4.05
side,3.0714285714285716,8.603554357064281,4.0106,4.624972813284271,5.32,3.14,3.68,4.72
siding,2.6666666666666665,2.6390573296152584,1.8388,1.791759469228055,NA,NA,4.64,9.18
sighed,3.5,5.863631175598097,1.4314,2.9444389791664403,NA,NA,NA,NA
sight,3.375,7.050122520269059,3.364,3.044522437723423,7.11,3.2,3.21,5.44
sign,3,7.1853870155804165,3.8324,3.367295829986474,5.27,3.19,4.62,4.32
signal,2.8461538461538463,6.013715156042802,3.2849,2.3978952727983707,5.27,4.05,3.86,6.67
silence,3.4615384615384617,6.212606095751519,3.1123,2.6390573296152584,5.25,3.48,3.33,4.6
silent,3.2142857142857144,6.206575926724928,3.0697,2.5649493574615367,5.14,3.21,3.67,4.42
silk,4.071428571428571,5.796057750765372,2.699,2.1972245773362196,6.55,3.88,4.7,7.39
silly,3.357142857142857,5.993961427306569,3.4643,4.02535169073515,6.72,4.86,2.2,4.17
silver,3,7.02197642307216,3.2095,3.4339872044851463,7.48,4,4.52,6.21
Simon,1.2857142857142858,NA,3.1035,NA,NA,NA,NA,NA
since,3.142857142857143,8.495765244002618,4.2059,3.044522437723423,NA,NA,1.38,6.85
sincerely,3.6923076923076925,3.044522437723423,2.3979,1.791759469228055,NA,NA,1.37,9.6
sing,3.8,6.20455776256869,3.6971,4.204692619390966,7.5,4.1,4.34,3.47
singing,3.7333333333333334,6.230481447578482,3.3583,3.2188758248682006,NA,NA,4.2,NA
sings,3.5294117647058822,3.6375861597263857,2.5821,2.302585092994046,NA,NA,NA,NA
sink,2.8743589743589744,5.662960480135946,2.9365,2.1972245773362196,4.62,3.7,4.74,4.47
sir,1,6.86484777797086,4.6919,4.31748811353631,5.45,4.33,3.1,6.37
sister,4.857142857142857,7.141245122350491,3.9642,4.356708826689592,7,3.86,4,3.68
sit,3.2,7.370860166536716,4.2009,4.343805421853684,5.82,3.19,4.8,3.47
sitting,3.1538461538461537,7.428333194190806,3.6826,3.9318256327243257,NA,NA,3.76,NA
six,3.1,7.773173680482536,4.0076,3.713572066704308,4.85,3.18,3.43,5.25
size,2.6666666666666665,7.664346632098617,3.3718,2.0794415416798357,5.61,3.14,3.13,4.84
skating,3.5833333333333335,4.700480365792417,2.4014,2.1972245773362196,NA,NA,4.75,NA
skin,3.5714285714285716,7.27655640271871,3.3516,1.9459101490553132,5.78,3.25,4.79,4.48
skinny,4.214285714285714,4.61512051684126,2.8537,1.791759469228055,5.36,4.27,3.57,5.16
skipped,3.3333333333333335,4.127134385045092,2.4133,2.1972245773362196,NA,NA,NA,NA
skunk,2.5384615384615383,4.48863636973214,2.2227,2.1972245773362196,3.78,5.81,4.88,5.32
sky,3.3333333333333335,7.723120092266331,3.3591,4.718498871295094,7.32,2.74,4.45,4.17
sleep,3.3076923076923075,7.570443252057374,4.0654,4.770684624465665,7.22,3.6,4.44,2.79
sleeping,3.142857142857143,6.53813982376767,3.4812,3.332204510175204,NA,NA,4.23,NA
slept,3.142857142857143,5.998936561946683,3.2579,3.4965075614664802,NA,NA,3.19,NA
slid,2.923076923076923,5.459585514144159,1.9777,2.4849066497880004,NA,NA,3.62,NA
slide,3.1333333333333333,5.5093883366279774,2.959,2.772588722239781,5.71,3.3,4.48,4.79
slipped,3.2142857142857144,5.991464547107982,2.9289,2.0794415416798357,NA,NA,3.66,NA
slow,3.0625,6.980075940561763,3.5886,4.189654742026425,4,2.89,3.28,4.15
slowly,3.4375,7.892452043520352,3.1072,4.0943445622221,NA,NA,3.1,6.32
slug,2.3846153846153846,NA,2.4048,1.791759469228055,3.16,4.9,4.64,6
slurp,2.357142857142857,NA,1.3617,1.791759469228055,5,4.81,3.83,6.76
small,3.9285714285714284,9.165447603085447,3.8044,4.919980925828125,5.76,3.43,3.22,3.22
smaller,3.7857142857142856,7.302496423727326,2.8331,1.9459101490553132,NA,NA,2.46,NA
smart,2.933333333333333,5.948034989180646,3.6911,2.8903717578961645,7.73,3.81,1.75,5.5
smash,2.3076923076923075,3.5263605246161616,2.6253,2.1972245773362196,4.68,5.76,3.79,4.65
smell,3.0714285714285716,6.905753276311464,3.6275,3.6109179126442243,6.39,5.24,3.7,4.22
smelled,2.6470588235294117,5.41610040220442,2.6075,2.1972245773362196,NA,NA,3.03,NA
smells,2.6,5.176149732573829,3.1436,2.1972245773362196,NA,NA,NA,NA
smile,3.5714285714285716,6.741700694652055,3.4711,3.295836866004329,7.89,4.62,4.5,3.51
smiled,3.5833333333333335,6.947937068614969,2.4014,3.6888794541139363,NA,NA,NA,NA
Smith,2,NA,3.2688,NA,NA,NA,NA,NA
smoke,2.5,6.926577033222725,3.5235,2.772588722239781,3.44,5,4.96,4
smooth,3.5833333333333335,6.476972362889683,2.9699,2.0794415416798357,6.42,2.76,3.81,5.61
